"branch_name","order_hour","Weekday","Forecast PRE_FILTER (CUSTOM)"
"Aarid 2",4,"Wed",0
"Aarid 2",4,"Thu",0
"Aarid 2",4,"Fri",0
"Aarid 2",4,"Sat",0
"Aarid 2",5,"Sun",0
"Aarid 2",5,"Mon",0
"Aarid 2",5,"Tue",0
"Aarid 2",5,"Wed",0
"Aarid 2",5,"Thu",0
"Aarid 2",5,"Fri",0
"Aarid 2",5,"Sat",0
"Aarid 2",6,"Sun",0
"Aarid 2",6,"Mon",0
"Aarid 2",6,"Tue",0
"Aarid 2",6,"Wed",0
"Aarid 2",6,"Thu",0
"Aarid 2",6,"Fri",0
"Aarid 2",6,"Sat",0
"Aarid 2",7,"Sun",0
"Aarid 2",7,"Mon",0
"Aarid 2",7,"Tue",0
"Aarid 2",7,"Wed",0
"Aarid 2",7,"Thu",0
"Aarid 2",7,"Fri",0
"Aarid 2",7,"Sat",0
"Aarid 2",8,"Sun",0
"Aarid 2",8,"Mon",0
"Aarid 2",8,"Tue",0.8010527064513835
"Aarid 2",8,"Wed",0
"Aarid 2",8,"Thu",0
"Aarid 2",8,"Fri",0
"Aarid 2",8,"Sat",0
"Aarid 2",9,"Sun",0
"Aarid 2",9,"Mon",0
"Aarid 2",9,"Tue",0
"Aarid 2",9,"Wed",0
"Aarid 2",9,"Thu",0
"Aarid 2",9,"Fri",0
"Aarid 2",9,"Sat",0
"Aarid 2",10,"Sun",0
"Aarid 2",10,"Mon",0
"Aarid 2",10,"Tue",0
"Aarid 2",10,"Wed",0
"Aarid 2",10,"Thu",0
"Aarid 2",10,"Fri",0
"Aarid 2",10,"Sat",0
"Aarid 2",11,"Sun",0
"Aarid 2",11,"Mon",0.8010527064513835
"Aarid 2",11,"Tue",0
"Aarid 2",11,"Wed",0
"Aarid 2",11,"Thu",0
"Aarid 2",11,"Fri",0
"Aarid 2",11,"Sat",0
"Aarid 2",12,"Sun",2.4031581193541505
"Aarid 2",12,"Mon",0.8010527064513835
"Aarid 2",12,"Tue",2.4031581193541505
"Aarid 2",12,"Wed",0.8010527064513835
"Aarid 2",12,"Thu",1.602105412902767
"Aarid 2",12,"Fri",0.8010527064513835
"Aarid 2",12,"Sat",0.8010527064513835
"Aarid 2",13,"Sun",0.8010527064513835
"Aarid 2",13,"Mon",0.8010527064513835
"Aarid 2",13,"Tue",0
"Aarid 2",13,"Wed",1.602105412902767
"Aarid 2",13,"Thu",0
"Aarid 2",13,"Fri",4.806316238708301
"Aarid 2",13,"Sat",2.4031581193541505
"Aarid 2",14,"Sun",0
"Aarid 2",14,"Mon",1.602105412902767
"Aarid 2",14,"Tue",0
"Aarid 2",14,"Wed",0.8010527064513835
"Aarid 2",14,"Thu",0.8010527064513835
"Aarid 2",14,"Fri",1.602105412902767
"Aarid 2",14,"Sat",1.602105412902767
"Aarid 2",15,"Sun",0
"Aarid 2",15,"Mon",1.602105412902767
"Aarid 2",15,"Tue",0.8010527064513835
"Aarid 2",15,"Wed",0.8010527064513835
"Aarid 2",15,"Thu",0.8010527064513835
"Aarid 2",15,"Fri",4.005263532256917
"Aarid 2",15,"Sat",0.8010527064513835
"Aarid 2",16,"Sun",0.8010527064513835
"Aarid 2",16,"Mon",2.4031581193541505
"Aarid 2",16,"Tue",0
"Aarid 2",16,"Wed",1.602105412902767
"Aarid 2",16,"Thu",1.602105412902767
"Aarid 2",16,"Fri",0.8010527064513835
"Aarid 2",16,"Sat",0
"Aarid 2",17,"Sun",0.8010527064513835
"Aarid 2",17,"Mon",4.005263532256917
"Aarid 2",17,"Tue",0.8010527064513835
"Aarid 2",17,"Wed",0
"Aarid 2",17,"Thu",3.204210825805534
"Aarid 2",17,"Fri",1.602105412902767
"Aarid 2",17,"Sat",4.005263532256917
"Aarid 2",18,"Sun",1.602105412902767
"Aarid 2",18,"Mon",3.204210825805534
"Aarid 2",18,"Tue",3.204210825805534
"Aarid 2",18,"Wed",1.602105412902767
"Aarid 2",18,"Thu",2.4031581193541505
"Aarid 2",18,"Fri",1.602105412902767
"Aarid 2",18,"Sat",2.4031581193541505
"Aarid 2",19,"Sun",4.005263532256917
"Aarid 2",19,"Mon",3.204210825805534
"Aarid 2",19,"Tue",4.005263532256917
"Aarid 2",19,"Wed",4.005263532256917
"Aarid 2",19,"Thu",5.607368945159684
"Aarid 2",19,"Fri",4.005263532256917
"Aarid 2",19,"Sat",0.8010527064513835
"Aarid 2",20,"Sun",0
"Aarid 2",20,"Mon",4.005263532256917
"Aarid 2",20,"Tue",4.005263532256917
"Aarid 2",20,"Wed",4.806316238708301
"Aarid 2",20,"Thu",2.4031581193541505
"Aarid 2",20,"Fri",4.005263532256917
"Aarid 2",20,"Sat",2.4031581193541505
"Aarid 2",21,"Sun",4.005263532256917
"Aarid 2",21,"Mon",5.607368945159684
"Aarid 2",21,"Tue",2.4031581193541505
"Aarid 2",21,"Wed",3.204210825805534
"Aarid 2",21,"Thu",6.408421651611068
"Aarid 2",21,"Fri",6.408421651611068
"Aarid 2",21,"Sat",4.806316238708301
"Aarid 2",22,"Sun",1.602105412902767
"Aarid 2",22,"Mon",0.8010527064513835
"Aarid 2",22,"Tue",2.4031581193541505
"Aarid 2",22,"Wed",4.005263532256917
"Aarid 2",22,"Thu",4.806316238708301
"Aarid 2",22,"Fri",3.204210825805534
"Aarid 2",22,"Sat",4.005263532256917
"Aarid 2",23,"Sun",0.8010527064513835
"Aarid 2",23,"Mon",0.8010527064513835
"Aarid 2",23,"Tue",1.602105412902767
"Aarid 2",23,"Wed",2.4031581193541505
"Aarid 2",23,"Thu",4.806316238708301
"Aarid 2",23,"Fri",2.4031581193541505
"Aarid 2",23,"Sat",1.602105412902767
"Abdulah Fouad1 (D)",0,"Sun",0
"Abdulah Fouad1 (D)",0,"Mon",0
"Abdulah Fouad1 (D)",0,"Tue",0
"Abdulah Fouad1 (D)",0,"Wed",0
"Abdulah Fouad1 (D)",0,"Thu",1.602105412902767
"Abdulah Fouad1 (D)",0,"Fri",0.8010527064513835
"Abdulah Fouad1 (D)",0,"Sat",0
"Abdulah Fouad1 (D)",1,"Sun",0
"Abdulah Fouad1 (D)",1,"Mon",0
"Abdulah Fouad1 (D)",1,"Tue",0
"Abdulah Fouad1 (D)",1,"Wed",0
"Abdulah Fouad1 (D)",1,"Thu",0
"Abdulah Fouad1 (D)",1,"Fri",0
"Abdulah Fouad1 (D)",1,"Sat",0
"Abdulah Fouad1 (D)",2,"Sun",0
"Abdulah Fouad1 (D)",2,"Mon",0
"Abdulah Fouad1 (D)",2,"Tue",0
"Abdulah Fouad1 (D)",2,"Wed",0
"Abdulah Fouad1 (D)",2,"Thu",0
"Abdulah Fouad1 (D)",2,"Fri",0
"Abdulah Fouad1 (D)",2,"Sat",0
"Abdulah Fouad1 (D)",3,"Sun",0
"Abdulah Fouad1 (D)",3,"Mon",0
"Abdulah Fouad1 (D)",3,"Tue",0
"Abdulah Fouad1 (D)",3,"Wed",0
"Abdulah Fouad1 (D)",3,"Thu",0
"Abdulah Fouad1 (D)",3,"Fri",0
"Abdulah Fouad1 (D)",3,"Sat",0
"Abdulah Fouad1 (D)",4,"Sun",0
"Abdulah Fouad1 (D)",4,"Mon",0
"Abdulah Fouad1 (D)",4,"Tue",0
"Abdulah Fouad1 (D)",4,"Wed",0
"Abdulah Fouad1 (D)",4,"Thu",0
"Abdulah Fouad1 (D)",4,"Fri",0
"Abdulah Fouad1 (D)",4,"Sat",0
"Abdulah Fouad1 (D)",5,"Sun",0
"Abdulah Fouad1 (D)",5,"Mon",0
"Abdulah Fouad1 (D)",5,"Tue",0
"Abdulah Fouad1 (D)",5,"Wed",0
"Abdulah Fouad1 (D)",5,"Thu",0
"Abdulah Fouad1 (D)",5,"Fri",0
"Abdulah Fouad1 (D)",5,"Sat",0
"Abdulah Fouad1 (D)",6,"Sun",0
"Abdulah Fouad1 (D)",6,"Mon",0
"Abdulah Fouad1 (D)",6,"Tue",0
"Abdulah Fouad1 (D)",6,"Wed",0
"Abdulah Fouad1 (D)",6,"Thu",0
"Abdulah Fouad1 (D)",6,"Fri",0
"Abdulah Fouad1 (D)",6,"Sat",0
"Abdulah Fouad1 (D)",7,"Sun",0
"Abdulah Fouad1 (D)",7,"Mon",0
"Abdulah Fouad1 (D)",7,"Tue",0
"Abdulah Fouad1 (D)",7,"Wed",0
"Abdulah Fouad1 (D)",7,"Thu",0
"Abdulah Fouad1 (D)",7,"Fri",0
"Abdulah Fouad1 (D)",7,"Sat",0
"Abdulah Fouad1 (D)",8,"Sun",0
"Abdulah Fouad1 (D)",8,"Mon",0
"Abdulah Fouad1 (D)",8,"Tue",0
"Abdulah Fouad1 (D)",8,"Wed",0
"Abdulah Fouad1 (D)",8,"Thu",0
"Abdulah Fouad1 (D)",8,"Fri",0
"Abdulah Fouad1 (D)",8,"Sat",0
"Abdulah Fouad1 (D)",9,"Sun",0
"Abdulah Fouad1 (D)",9,"Mon",0
"Abdulah Fouad1 (D)",9,"Tue",0
"Abdulah Fouad1 (D)",9,"Wed",0
"Abdulah Fouad1 (D)",9,"Thu",0
"Abdulah Fouad1 (D)",9,"Fri",0
"Abdulah Fouad1 (D)",9,"Sat",0
"Abdulah Fouad1 (D)",10,"Sun",0
"Abdulah Fouad1 (D)",10,"Mon",0
"Abdulah Fouad1 (D)",10,"Tue",0
"Abdulah Fouad1 (D)",10,"Wed",0
"Abdulah Fouad1 (D)",10,"Thu",0.8010527064513835
"Abdulah Fouad1 (D)",10,"Fri",0
"Abdulah Fouad1 (D)",10,"Sat",0
"Abdulah Fouad1 (D)",11,"Sun",0
"Abdulah Fouad1 (D)",11,"Mon",0.8010527064513835
"Abdulah Fouad1 (D)",11,"Tue",2.4031581193541505
"Abdulah Fouad1 (D)",11,"Wed",0
"Abdulah Fouad1 (D)",11,"Thu",0
"Abdulah Fouad1 (D)",11,"Fri",0
"Abdulah Fouad1 (D)",11,"Sat",1.602105412902767
"Abdulah Fouad1 (D)",12,"Sun",0
"Abdulah Fouad1 (D)",12,"Mon",0
"Abdulah Fouad1 (D)",12,"Tue",0.8010527064513835
"Abdulah Fouad1 (D)",12,"Wed",0.8010527064513835
"Abdulah Fouad1 (D)",12,"Thu",5.607368945159684
"Abdulah Fouad1 (D)",12,"Fri",0.8010527064513835
"Abdulah Fouad1 (D)",12,"Sat",0
"Abdulah Fouad1 (D)",13,"Sun",0
"Abdulah Fouad1 (D)",13,"Mon",0.8010527064513835
"Abdulah Fouad1 (D)",13,"Tue",0.8010527064513835
"Abdulah Fouad1 (D)",13,"Wed",1.602105412902767
"Abdulah Fouad1 (D)",13,"Thu",0.8010527064513835
"Abdulah Fouad1 (D)",13,"Fri",0.8010527064513835
"Abdulah Fouad1 (D)",13,"Sat",0.8010527064513835
"Abdulah Fouad1 (D)",14,"Sun",1.602105412902767
"Abdulah Fouad1 (D)",14,"Mon",1.602105412902767
"Abdulah Fouad1 (D)",14,"Tue",0.8010527064513835
"Abdulah Fouad1 (D)",14,"Wed",0.8010527064513835
"Abdulah Fouad1 (D)",14,"Thu",0.8010527064513835
"Abdulah Fouad1 (D)",14,"Fri",2.4031581193541505
"Abdulah Fouad1 (D)",14,"Sat",1.602105412902767
"Abdulah Fouad1 (D)",15,"Sun",0.8010527064513835
"Abdulah Fouad1 (D)",15,"Mon",0
"Abdulah Fouad1 (D)",15,"Tue",0
"Abdulah Fouad1 (D)",15,"Wed",0.8010527064513835
"Abdulah Fouad1 (D)",15,"Thu",0
"Abdulah Fouad1 (D)",15,"Fri",1.602105412902767
"Abdulah Fouad1 (D)",15,"Sat",3.204210825805534
"Abdulah Fouad1 (D)",16,"Sun",0
"Abdulah Fouad1 (D)",16,"Mon",0
"Abdulah Fouad1 (D)",16,"Tue",0.8010527064513835
"Abdulah Fouad1 (D)",16,"Wed",0.8010527064513835
"Abdulah Fouad1 (D)",16,"Thu",2.4031581193541505
"Abdulah Fouad1 (D)",16,"Fri",0.8010527064513835
"Abdulah Fouad1 (D)",16,"Sat",0.8010527064513835
"Abdulah Fouad1 (D)",17,"Sun",0
"Abdulah Fouad1 (D)",17,"Mon",2.4031581193541505
"Abdulah Fouad1 (D)",17,"Tue",0.8010527064513835
"Abdulah Fouad1 (D)",17,"Wed",0.8010527064513835
"Abdulah Fouad1 (D)",17,"Thu",0
"Abdulah Fouad1 (D)",17,"Fri",4.806316238708301
"Abdulah Fouad1 (D)",17,"Sat",0.8010527064513835
"Abdulah Fouad1 (D)",18,"Sun",1.602105412902767
"Abdulah Fouad1 (D)",18,"Mon",0
"Abdulah Fouad1 (D)",18,"Tue",0
"Abdulah Fouad1 (D)",18,"Wed",0.8010527064513835
"Abdulah Fouad1 (D)",18,"Thu",3.204210825805534
"Abdulah Fouad1 (D)",18,"Fri",3.204210825805534
"Abdulah Fouad1 (D)",18,"Sat",1.602105412902767
"Abdulah Fouad1 (D)",19,"Sun",0
"Abdulah Fouad1 (D)",19,"Mon",4.005263532256917
"Abdulah Fouad1 (D)",19,"Tue",2.4031581193541505
"Abdulah Fouad1 (D)",19,"Wed",0
"Abdulah Fouad1 (D)",19,"Thu",1.602105412902767
"Abdulah Fouad1 (D)",19,"Fri",3.204210825805534
"Abdulah Fouad1 (D)",19,"Sat",1.602105412902767
"Abdulah Fouad1 (D)",20,"Sun",0
"Abdulah Fouad1 (D)",20,"Mon",1.602105412902767
"Abdulah Fouad1 (D)",20,"Tue",1.602105412902767
"Abdulah Fouad1 (D)",20,"Wed",0
"Abdulah Fouad1 (D)",20,"Thu",4.005263532256917
"Abdulah Fouad1 (D)",20,"Fri",4.806316238708301
"Abdulah Fouad1 (D)",20,"Sat",2.4031581193541505
"Abdulah Fouad1 (D)",21,"Sun",0.8010527064513835
"Abdulah Fouad1 (D)",21,"Mon",0.8010527064513835
"Abdulah Fouad1 (D)",21,"Tue",0.8010527064513835
"Abdulah Fouad1 (D)",21,"Wed",1.602105412902767
"Abdulah Fouad1 (D)",21,"Thu",5.607368945159684
"Abdulah Fouad1 (D)",21,"Fri",6.408421651611068
"Abdulah Fouad1 (D)",21,"Sat",0.8010527064513835
"Abdulah Fouad1 (D)",22,"Sun",0
"Abdulah Fouad1 (D)",22,"Mon",0.8010527064513835
"Abdulah Fouad1 (D)",22,"Tue",2.4031581193541505
"Abdulah Fouad1 (D)",22,"Wed",1.602105412902767
"Abdulah Fouad1 (D)",22,"Thu",2.4031581193541505
"Abdulah Fouad1 (D)",22,"Fri",1.602105412902767
"Abdulah Fouad1 (D)",22,"Sat",2.4031581193541505
"Abdulah Fouad1 (D)",23,"Sun",0
"Abdulah Fouad1 (D)",23,"Mon",1.602105412902767
"Abdulah Fouad1 (D)",23,"Tue",0.8010527064513835
"Abdulah Fouad1 (D)",23,"Wed",0.8010527064513835
"Abdulah Fouad1 (D)",23,"Thu",3.204210825805534
"Abdulah Fouad1 (D)",23,"Fri",0.8010527064513835
"Abdulah Fouad1 (D)",23,"Sat",1.602105412902767
"Abruq Al Rughamah (JED)",0,"Sun",0.8010527064513835
"Abruq Al Rughamah (JED)",0,"Mon",0
"Abruq Al Rughamah (JED)",0,"Tue",0.8010527064513835
"Abruq Al Rughamah (JED)",0,"Wed",0.8010527064513835
"Abruq Al Rughamah (JED)",0,"Thu",1.602105412902767
"Abruq Al Rughamah (JED)",0,"Fri",0
"Abruq Al Rughamah (JED)",0,"Sat",0
"Abruq Al Rughamah (JED)",1,"Sun",0
"Abruq Al Rughamah (JED)",1,"Mon",0
"Abruq Al Rughamah (JED)",1,"Tue",0
"Abruq Al Rughamah (JED)",1,"Wed",0
"Abruq Al Rughamah (JED)",1,"Thu",1.602105412902767
"Abruq Al Rughamah (JED)",1,"Fri",0.8010527064513835
"Abruq Al Rughamah (JED)",1,"Sat",0
"Abruq Al Rughamah (JED)",2,"Sun",0
"Abruq Al Rughamah (JED)",2,"Mon",0
"Abruq Al Rughamah (JED)",2,"Tue",0
"Abruq Al Rughamah (JED)",2,"Wed",0
"Abruq Al Rughamah (JED)",2,"Thu",0
"Abruq Al Rughamah (JED)",2,"Fri",0
"Abruq Al Rughamah (JED)",2,"Sat",0
"Abruq Al Rughamah (JED)",3,"Sun",0
"Abruq Al Rughamah (JED)",3,"Mon",0
"Abruq Al Rughamah (JED)",3,"Tue",0
"Abruq Al Rughamah (JED)",3,"Wed",0
"Abruq Al Rughamah (JED)",3,"Thu",0
"Abruq Al Rughamah (JED)",3,"Fri",0
"Abruq Al Rughamah (JED)",3,"Sat",0
"Abruq Al Rughamah (JED)",4,"Sun",0
"Abruq Al Rughamah (JED)",4,"Mon",0
"Abruq Al Rughamah (JED)",4,"Tue",0
"Abruq Al Rughamah (JED)",4,"Wed",0
"Abruq Al Rughamah (JED)",4,"Thu",0
"Abruq Al Rughamah (JED)",4,"Fri",0
"Abruq Al Rughamah (JED)",4,"Sat",0
"Abruq Al Rughamah (JED)",5,"Sun",0
"Abruq Al Rughamah (JED)",5,"Mon",0
"Abruq Al Rughamah (JED)",5,"Tue",0
"Abruq Al Rughamah (JED)",5,"Wed",0
"Abruq Al Rughamah (JED)",5,"Thu",0
"Abruq Al Rughamah (JED)",5,"Fri",0
"Abruq Al Rughamah (JED)",5,"Sat",0
"Abruq Al Rughamah (JED)",6,"Sun",0
"Abruq Al Rughamah (JED)",6,"Mon",0
"Abruq Al Rughamah (JED)",6,"Tue",0
"Abruq Al Rughamah (JED)",6,"Wed",0
"Abruq Al Rughamah (JED)",6,"Thu",0
"Abruq Al Rughamah (JED)",6,"Fri",0
"Abruq Al Rughamah (JED)",6,"Sat",0
"Abruq Al Rughamah (JED)",7,"Sun",0
"Abruq Al Rughamah (JED)",7,"Mon",0
"Abruq Al Rughamah (JED)",7,"Tue",0
"Abruq Al Rughamah (JED)",7,"Wed",0
"Abruq Al Rughamah (JED)",7,"Thu",0
"Abruq Al Rughamah (JED)",7,"Fri",0
"Abruq Al Rughamah (JED)",7,"Sat",0
"Abruq Al Rughamah (JED)",8,"Sun",0
"Abruq Al Rughamah (JED)",8,"Mon",0
"Abruq Al Rughamah (JED)",8,"Tue",0
"Abruq Al Rughamah (JED)",8,"Wed",0
"Abruq Al Rughamah (JED)",8,"Thu",0
"Abruq Al Rughamah (JED)",8,"Fri",0
"Abruq Al Rughamah (JED)",8,"Sat",0
"Abruq Al Rughamah (JED)",9,"Sun",0
"Abruq Al Rughamah (JED)",9,"Mon",0
"Abruq Al Rughamah (JED)",9,"Tue",0
"Abruq Al Rughamah (JED)",9,"Wed",0
"Abruq Al Rughamah (JED)",9,"Thu",0
"Abruq Al Rughamah (JED)",9,"Fri",0
"Abruq Al Rughamah (JED)",9,"Sat",0
"Abruq Al Rughamah (JED)",10,"Sun",0
"Abruq Al Rughamah (JED)",10,"Mon",0
"Abruq Al Rughamah (JED)",10,"Tue",0
"Abruq Al Rughamah (JED)",10,"Wed",0
"Abruq Al Rughamah (JED)",10,"Thu",0
"Abruq Al Rughamah (JED)",10,"Fri",0
"Abruq Al Rughamah (JED)",10,"Sat",0
"Abruq Al Rughamah (JED)",11,"Sun",0
"Abruq Al Rughamah (JED)",11,"Mon",0
"Abruq Al Rughamah (JED)",11,"Tue",0
"Abruq Al Rughamah (JED)",11,"Wed",0
"Abruq Al Rughamah (JED)",11,"Thu",0
"Abruq Al Rughamah (JED)",11,"Fri",0
"Abruq Al Rughamah (JED)",11,"Sat",0
"Abruq Al Rughamah (JED)",12,"Sun",0.8010527064513835
"Abruq Al Rughamah (JED)",12,"Mon",0
"Abruq Al Rughamah (JED)",12,"Tue",0
"Abruq Al Rughamah (JED)",12,"Wed",0
"Abruq Al Rughamah (JED)",12,"Thu",0.8010527064513835
"Abruq Al Rughamah (JED)",12,"Fri",0
"Abruq Al Rughamah (JED)",12,"Sat",0
"Abruq Al Rughamah (JED)",13,"Sun",0.8010527064513835
"Abruq Al Rughamah (JED)",13,"Mon",0.8010527064513835
"Abruq Al Rughamah (JED)",13,"Tue",1.602105412902767
"Abruq Al Rughamah (JED)",13,"Wed",0
"Abruq Al Rughamah (JED)",13,"Thu",0
"Abruq Al Rughamah (JED)",13,"Fri",0.8010527064513835
"Abruq Al Rughamah (JED)",13,"Sat",0.8010527064513835
"Abruq Al Rughamah (JED)",14,"Sun",0.8010527064513835
"Abruq Al Rughamah (JED)",14,"Mon",0.8010527064513835
"Abruq Al Rughamah (JED)",14,"Tue",0
"Abruq Al Rughamah (JED)",14,"Wed",2.4031581193541505
"Abruq Al Rughamah (JED)",14,"Thu",0.8010527064513835
"Abruq Al Rughamah (JED)",14,"Fri",1.602105412902767
"Abruq Al Rughamah (JED)",14,"Sat",3.204210825805534
"Abruq Al Rughamah (JED)",15,"Sun",0.8010527064513835
"Abruq Al Rughamah (JED)",15,"Mon",0
"Abruq Al Rughamah (JED)",15,"Tue",1.602105412902767
"Abruq Al Rughamah (JED)",15,"Wed",0.8010527064513835
"Abruq Al Rughamah (JED)",15,"Thu",0
"Abruq Al Rughamah (JED)",15,"Fri",0
"Abruq Al Rughamah (JED)",15,"Sat",0.8010527064513835
"Abruq Al Rughamah (JED)",16,"Sun",0.8010527064513835
"Abruq Al Rughamah (JED)",16,"Mon",0
"Abruq Al Rughamah (JED)",16,"Tue",0.8010527064513835
"Abruq Al Rughamah (JED)",16,"Wed",0.8010527064513835
"Abruq Al Rughamah (JED)",16,"Thu",0
"Abruq Al Rughamah (JED)",16,"Fri",0.8010527064513835
"Abruq Al Rughamah (JED)",16,"Sat",0
"Abruq Al Rughamah (JED)",17,"Sun",0
"Abruq Al Rughamah (JED)",17,"Mon",3.204210825805534
"Abruq Al Rughamah (JED)",17,"Tue",0.8010527064513835
"Abruq Al Rughamah (JED)",17,"Wed",0.8010527064513835
"Abruq Al Rughamah (JED)",17,"Thu",1.602105412902767
"Abruq Al Rughamah (JED)",17,"Fri",0.8010527064513835
"Abruq Al Rughamah (JED)",17,"Sat",0
"Abruq Al Rughamah (JED)",18,"Sun",0.8010527064513835
"Abruq Al Rughamah (JED)",18,"Mon",0
"Abruq Al Rughamah (JED)",18,"Tue",3.204210825805534
"Abruq Al Rughamah (JED)",18,"Wed",0
"Abruq Al Rughamah (JED)",18,"Thu",2.4031581193541505
"Abruq Al Rughamah (JED)",18,"Fri",0
"Abruq Al Rughamah (JED)",18,"Sat",2.4031581193541505
"Abruq Al Rughamah (JED)",19,"Sun",0
"Abruq Al Rughamah (JED)",19,"Mon",2.4031581193541505
"Abruq Al Rughamah (JED)",19,"Tue",1.602105412902767
"Abruq Al Rughamah (JED)",19,"Wed",1.602105412902767
"Abruq Al Rughamah (JED)",19,"Thu",0.8010527064513835
"Abruq Al Rughamah (JED)",19,"Fri",0.8010527064513835
"Abruq Al Rughamah (JED)",19,"Sat",1.602105412902767
"Abruq Al Rughamah (JED)",20,"Sun",2.4031581193541505
"Abruq Al Rughamah (JED)",20,"Mon",0.8010527064513835
"Abruq Al Rughamah (JED)",20,"Tue",2.4031581193541505
"Abruq Al Rughamah (JED)",20,"Wed",2.4031581193541505
"Abruq Al Rughamah (JED)",20,"Thu",0.8010527064513835
"Abruq Al Rughamah (JED)",20,"Fri",2.4031581193541505
"Abruq Al Rughamah (JED)",20,"Sat",3.204210825805534
"Abruq Al Rughamah (JED)",21,"Sun",0
"Abruq Al Rughamah (JED)",21,"Mon",1.602105412902767
"Abruq Al Rughamah (JED)",21,"Tue",1.602105412902767
"Abruq Al Rughamah (JED)",21,"Wed",0
"Abruq Al Rughamah (JED)",21,"Thu",3.204210825805534
"Abruq Al Rughamah (JED)",21,"Fri",3.204210825805534
"Abruq Al Rughamah (JED)",21,"Sat",2.4031581193541505
"Abruq Al Rughamah (JED)",22,"Sun",0.8010527064513835
"Abruq Al Rughamah (JED)",22,"Mon",0.8010527064513835
"Abruq Al Rughamah (JED)",22,"Tue",1.602105412902767
"Abruq Al Rughamah (JED)",22,"Wed",4.005263532256917
"Abruq Al Rughamah (JED)",22,"Thu",0.8010527064513835
"Abruq Al Rughamah (JED)",22,"Fri",2.4031581193541505
"Abruq Al Rughamah (JED)",22,"Sat",0
"Abruq Al Rughamah (JED)",23,"Sun",0
"Abruq Al Rughamah (JED)",23,"Mon",4.806316238708301
"Abruq Al Rughamah (JED)",23,"Tue",1.602105412902767
"Abruq Al Rughamah (JED)",23,"Wed",1.602105412902767
"Abruq Al Rughamah (JED)",23,"Thu",1.602105412902767
"Abruq Al Rughamah (JED)",23,"Fri",0
"Abruq Al Rughamah (JED)",23,"Sat",3.204210825805534
"Abu Arish",0,"Sun",0
"Abu Arish",0,"Mon",0
"Abu Arish",0,"Tue",0.8010527064513835
"Abu Arish",0,"Wed",0
"Abu Arish",0,"Thu",0
"Abu Arish",0,"Fri",1.602105412902767
"Abu Arish",0,"Sat",0.8010527064513835
"Abu Arish",1,"Sun",0
"Abu Arish",1,"Mon",0
"Abu Arish",1,"Tue",0
"Abu Arish",1,"Wed",0
"Abu Arish",1,"Thu",0
"Abu Arish",1,"Fri",0
"Abu Arish",1,"Sat",0
"Abu Arish",2,"Sun",0
"Abu Arish",2,"Mon",0
"Abu Arish",2,"Tue",0
"Abu Arish",2,"Wed",0
"Abu Arish",2,"Thu",0
"Abu Arish",2,"Fri",0
"Abu Arish",2,"Sat",0
"Abu Arish",3,"Sun",0
"Abu Arish",3,"Mon",0
"Abu Arish",3,"Tue",0
"Abu Arish",3,"Wed",0
"Abu Arish",3,"Thu",0
"Abu Arish",3,"Fri",0
"Abu Arish",3,"Sat",0
"Abu Arish",4,"Sun",0
"Abu Arish",4,"Mon",0
"Abu Arish",4,"Tue",0
"Abu Arish",4,"Wed",0
"Abu Arish",4,"Thu",0
"Abu Arish",4,"Fri",0
"Abu Arish",4,"Sat",0
"Abu Arish",5,"Sun",0
"Abu Arish",5,"Mon",0
"Abu Arish",5,"Tue",0
"Abu Arish",5,"Wed",0
"Abu Arish",5,"Thu",0
"Abu Arish",5,"Fri",0
"Abu Arish",5,"Sat",0
"Abu Arish",6,"Sun",0
"Abu Arish",6,"Mon",0
"Abu Arish",6,"Tue",0
"Abu Arish",6,"Wed",0
"Abu Arish",6,"Thu",0
"Abu Arish",6,"Fri",0
"Abu Arish",6,"Sat",0
"Abu Arish",7,"Sun",0
"Abu Arish",7,"Mon",0
"Abu Arish",7,"Tue",0
"Abu Arish",7,"Wed",0
"Abu Arish",7,"Thu",0
"Abu Arish",7,"Fri",0
"Abu Arish",7,"Sat",0
"Abu Arish",8,"Sun",0
"Abu Arish",8,"Mon",0
"Abu Arish",8,"Tue",0
"Abu Arish",8,"Wed",0
"Abu Arish",8,"Thu",0
"Abu Arish",8,"Fri",0
"Abu Arish",8,"Sat",0
"Abu Arish",9,"Sun",0
"Abu Arish",9,"Mon",0
"Abu Arish",9,"Tue",0
"Abu Arish",9,"Wed",0
"Abu Arish",9,"Thu",0
"Abu Arish",9,"Fri",0
"Abu Arish",9,"Sat",0
"Abu Arish",10,"Sun",0
"Abu Arish",10,"Mon",0
"Abu Arish",10,"Tue",0
"Abu Arish",10,"Wed",0
"Abu Arish",10,"Thu",0
"Abu Arish",10,"Fri",0
"Abu Arish",10,"Sat",0
"Abu Arish",11,"Sun",0
"Abu Arish",11,"Mon",0.8010527064513835
"Abu Arish",11,"Tue",0
"Abu Arish",11,"Wed",0
"Abu Arish",11,"Thu",0
"Abu Arish",11,"Fri",0
"Abu Arish",11,"Sat",0
"Abu Arish",12,"Sun",0
"Abu Arish",12,"Mon",0
"Abu Arish",12,"Tue",0
"Abu Arish",12,"Wed",1.602105412902767
"Abu Arish",12,"Thu",0.8010527064513835
"Abu Arish",12,"Fri",0
"Abu Arish",12,"Sat",0
"Abu Arish",13,"Sun",0
"Abu Arish",13,"Mon",0
"Abu Arish",13,"Tue",0.8010527064513835
"Abu Arish",13,"Wed",0
